🕘️更新时间,#genre#
2026-03-26 06:55:50,http://gfr.x3322.net:9901/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0

📺央视频道,#genre#
CCTV-11,http://114.226.212.148:8787/rtp/239.49.1.11:6000
CCTV-11,http://221.220.132.211:8012/rtp/239.3.1.152:8120
CCTV-11,http://116.233.63.5:5555/rtp/233.18.204.77:5140
CCTV-11,http://60.4.29.183:8077/rtp/239.253.93.153:6321
CCTV-11,http://211.158.167.71:8888/udp/225.0.4.218:7980
CCTV-11,http://171.8.171.26:8800/rtp/239.16.20.11:10110
CCTV-11,http://171.8.84.159:8800/rtp/239.16.20.11:10110
CCTV-11,http://114.238.59.117:4000/rtp/239.49.1.11:6000
CCTV-11,http://144.255.16.170:6688/udp/239.21.2.2:5002
CCTV-11,http://114.254.83.46:8888/rtp/239.3.1.152:8120
CCTV-11,http://116.9.34.164:4000/udp/239.81.0.229:4056
CCTV-12,http://jasonzhangnas.f3322.net:7088/rtp/233.18.204.78:5140
CCTV-12,http://audios.guangyuan.site:8188/rtp/239.77.0.136:5146
CCTV-12,https://iptv.666230.xyz/公众号睡眼迷离的猫/hbgd.php?id=cctv12hd
CCTV-12,http://www.negative.top:50000/rtp/233.50.201.123:5140
CCTV-12,http://106.116.126.240:4022/rtp/239.254.200.161:6000
CCTV-12,http://220.176.218.198:9000/udp/239.252.220.187:5140
CCTV-12,http://106.116.240.155:9999/rtp/239.254.200.161:6000
CCTV-12,http://218.74.248.175:8188/rtp/233.50.201.123:5140
CCTV-12,http://zczb.aylzline.top:8899/rtp/225.1.2.82:10486
CCTV-12,http://hook.msen.site:8000/rtp/235.254.198.60:1516
CCTV-12,http://121.29.169.207:2083/rtp/239.253.92.197:6062
CCTV-12,http://124.112.189.132:4022/rtp/238.1.78.242:7808
CCTV-12,http://kent.dzzkent.top:4022/udp/234.1.3.177:5000
CCTV-12,http://124.112.241.101:4022/rtp/238.1.78.242:7808
CCTV-12,http://114.226.212.148:8787/rtp/239.49.8.135:6000
CCTV-12,http://114.226.212.149:8787/rtp/239.49.8.135:6000
CCTV-12,http://144.255.16.170:6688/udp/239.21.1.156:5002
CCTV-12,http://111.196.128.135:20000/rtp/239.3.1.64:8124
CCTV-12,http://114.226.212.148:8787/rtp/239.49.8.55:9822
CCTV-12,http://114.226.212.149:8787/rtp/239.49.8.55:9822
CCTV-12,http://114.238.59.117:4000/rtp/239.49.8.55:9822
CCTV-12,http://211.158.167.71:8888/udp/225.0.4.129:7980
CCTV-12,http://171.8.171.26:8800/rtp/239.16.20.12:10120
CCTV-12,http://171.8.84.159:8800/rtp/239.16.20.12:10120
CCTV-12,http://180.109.94.149:4022/udp/239.49.8.55:9822
CCTV-12,http://171.119.204.33:6000/rtp/226.0.2.164:9224
CCTV-12,http://221.220.132.211:8012/rtp/239.3.1.64:8124
CCTV-12,http://raytitor.cn:8888/rtp/233.18.204.78:5140
CCTV-12,http://115.171.216.84:4000/rtp/225.1.8.12:8124
CCTV-12,http://114.254.83.46:8888/rtp/239.3.1.64:8124
CCTV-13,http://gfr.x3322.net:9901/tsfile/live/1078_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://gfr.x3322.net:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://k.061899.xyz/m.php?id=cctv13&key=txiptv&playlive=1&authid=0
CCTV-13,http://111.56.90.5/000000000000/5000000005000001827/index.m3u8
CCTV-13,http://jasonzhangnas.f3322.net:7088/rtp/233.18.204.79:5140
CCTV-13,http://ds3622.guangyuan.site:8188/rtp/239.253.43.196:5146
CCTV-13,http://www.negative.top:50000/rtp/233.50.201.246:5140
CCTV-13,http://www.negative.top:50000/rtp/233.50.200.111:5140
CCTV-13,https://iptv.666230.xyz/公众号睡眼迷离的猫/hbgd.php?id=cctv13
CCTV-13,http://220.176.218.198:9000/udp/239.252.219.139:5140
CCTV-13,http://218.74.248.175:8188/rtp/233.50.201.246:5140
CCTV-13,http://zczb.aylzline.top:8899/rtp/225.1.2.74:11584
CCTV-13,http://106.116.126.240:4022/rtp/239.254.200.9:8264
CCTV-13,http://218.74.248.175:8188/rtp/233.50.200.111:5140
CCTV-13,http://ikuai.huase.ltd:8888/rtp/239.77.0.188:5146
CCTV-13,http://hook.msen.site:8000/rtp/235.254.198.9:1312
CCTV-13,http://111.196.128.135:20000/rtp/239.3.1.124:8128
CCTV-13,http://218.74.248.175:8188/rtp/233.50.200.97:5140
CCTV-13,http://124.112.189.132:4022/rtp/238.1.79.35:4392
CCTV-13,http://124.112.241.101:4022/rtp/238.1.79.35:4392
CCTV-13,http://180.109.94.149:4022/udp/239.49.8.109:8000
CCTV-13,http://www.sjwyp.com:4022/rtp/239.254.200.9:8264
CCTV-13,http://221.220.132.211:8012/rtp/239.3.1.124:8128
CCTV-13,http://kent.dzzkent.top:4022/udp/234.1.3.71:5000
CCTV-13,http://116.233.63.5:5555/rtp/233.18.204.79:5140
CCTV-13,http://211.158.167.71:8888/udp/225.0.4.219:7980
CCTV-13,http://171.8.171.26:8800/rtp/239.16.20.13:10130
CCTV-13,http://171.119.204.33:6000/rtp/226.0.2.165:9232
CCTV-13,http://60.4.29.183:8077/rtp/239.253.92.13:8008
CCTV-13,http://114.254.83.46:8888/rtp/239.3.1.124:8128
CCTV-14,http://gfr.x3322.net:9901/tsfile/live/1079_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://gfr.x3322.net:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://k.061899.xyz/m.php?id=cctv14&key=txiptv&playlive=1&authid=0
CCTV-14,http://jasonzhangnas.f3322.net:7088/rtp/233.18.204.80:5140
CCTV-14,https://iptv.666230.xyz/公众号睡眼迷离的猫/hbgd.php?id=cctv17hd
CCTV-14,http://www.negative.top:50000/rtp/233.50.200.103:5140
CCTV-14,http://106.116.126.240:4022/rtp/239.254.200.162:6000
CCTV-14,http://106.116.240.155:9999/rtp/239.254.200.162:6000
CCTV-14,http://220.176.218.198:9000/udp/239.252.220.92:5140
CCTV-14,http://zczb.aylzline.top:8899/rtp/225.1.2.83:10492
CCTV-14,http://121.29.169.207:2083/rtp/239.253.92.198:6063
CCTV-14,http://hook.msen.site:8000/rtp/235.254.198.61:1520
CCTV-14,http://218.74.248.175:8188/rtp/233.50.200.103:5140
CCTV-14,http://124.112.189.132:4022/rtp/238.1.78.243:7816
CCTV-14,http://124.112.241.101:4022/rtp/238.1.78.243:7816
CCTV-14,http://114.226.212.149:8787/rtp/239.49.8.136:6000
CCTV-14,http://114.226.212.147:8787/rtp/239.49.8.136:6000
CCTV-14,http://114.226.212.148:8787/rtp/239.49.8.136:6000
CCTV-14,http://114.226.212.148:8787/rtp/239.49.8.56:9826
CCTV-14,http://114.226.212.149:8787/rtp/239.49.8.56:9826
CCTV-14,http://114.226.212.147:8787/rtp/239.49.8.56:9826
CCTV-14,http://221.220.132.211:8012/rtp/239.3.1.65:8132
CCTV-14,http://211.158.167.71:8888/udp/225.0.4.128:7980
CCTV-14,http://60.4.29.183:8077/rtp/239.253.92.198:6063
CCTV-14,http://171.8.171.26:8800/rtp/239.16.20.14:10140
CCTV-14,http://114.238.59.117:4000/rtp/239.49.8.56:9826
CCTV-14,http://171.119.204.33:6000/rtp/226.0.2.166:9240
CCTV-14,http://180.109.94.149:4022/udp/239.49.8.56:9826
CCTV-14,http://114.226.2.174:4022/rtp/239.49.8.56:9826
CCTV-14,http://115.171.216.58:4000/rtp/225.1.8.14:8132
CCTV-15,http://2g545s5578.qicp.vip:59901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://gfr.x3322.net:9901/tsfile/live/1080_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://gfr.x3322.net:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://k.061899.xyz/m.php?id=cctv15&key=txiptv&playlive=1&authid=0
CCTV-15,http://jasonzhangnas.f3322.net:7088/rtp/233.18.204.81:5140
CCTV-15,http://kodbox.guangyuan.site:8188/rtp/239.77.1.120:5146
CCTV-15,http://ds3622.guangyuan.site:8188/rtp/239.77.1.120:5146
CCTV-15,http://1501.lijiuyu.baby:9999/rtp/239.253.224.170:8000
CCTV-15,https://iptv.666230.xyz/公众号睡眼迷离的猫/hbgd.php?id=cctv14
CCTV-15,http://106.116.126.240:4022/rtp/239.254.201.124:8136
CCTV-15,http://zczb.aylzline.top:8899/rtp/225.1.2.221:11440
CCTV-15,http://220.176.218.198:9000/udp/239.252.219.79:5140
CCTV-15,http://121.29.215.175:2083/rtp/239.253.93.154:6322
CCTV-15,http://124.112.241.101:4022/rtp/238.1.78.222:7648
CCTV-15,http://124.112.189.132:4022/rtp/238.1.78.222:7648
CCTV-15,http://111.196.128.135:20000/rtp/239.3.1.153:8136
CCTV-15,http://221.220.132.211:8012/rtp/239.3.1.153:8136
CCTV-15,http://180.109.94.149:4022/udp/239.49.0.128:8000
CCTV-15,http://114.226.212.149:8787/rtp/239.49.1.15:6000
CCTV-15,http://114.226.212.147:8787/rtp/239.49.1.15:6000
CCTV-15,http://114.226.212.148:8787/rtp/239.49.1.15:6000
CCTV-15,http://116.233.63.5:5555/rtp/233.18.204.81:5140
CCTV-15,http://211.158.167.71:8888/udp/225.0.4.220:7980
CCTV-15,http://171.8.171.26:8800/rtp/239.16.20.15:10150
CCTV-15,http://171.8.84.159:8800/rtp/239.16.20.15:10150
CCTV-15,http://raytitor.cn:8888/rtp/233.18.204.81:5140
CCTV-15,http://114.254.83.46:8888/rtp/239.3.1.153:8136
CCTV-15,http://116.9.34.164:4000/udp/239.81.0.230:4056
CCTV-15,http://114.226.2.174:4022/rtp/239.49.1.15:6000
CCTV-15,http://115.171.216.58:4000/rtp/225.1.8.74:8136
CCTV-16,http://gfr.x3322.net:9901/tsfile/live/1081_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-16,http://111.56.90.5/000000000000/5000000008000023253/index.m3u8
CCTV-16,http://jasonzhangnas.f3322.net:7088/rtp/233.18.204.82:5140
CCTV-16,https://iptv.666230.xyz/公众号睡眼迷离的猫/hbgd.php?id=cctv16hd
CCTV-16,rtmp://ayrtsocndali.v.myalicdn.com/ayocnd/4kcctv16_2pd
CCTV-16,http://220.176.218.198:9000/udp/239.252.220.237:5140
CCTV-16,http://116.233.63.5:5555/rtp/233.18.204.114:5140
CCTV-16,http://221.220.132.211:8012/rtp/239.3.1.184:8001
CCTV-16,http://116.233.63.5:5555/rtp/233.18.204.82:5140
CCTV-16,http://180.109.94.149:4022/udp/239.49.8.31:8000
CCTV-16,http://171.119.204.33:6000/rtp/226.0.2.169:9264
CCTV-16,http://114.254.83.46:8888/rtp/239.3.1.184:8001
CCTV-16,http://223.95.198.3:8000/hls/16/index.m3u8
CCTV-16,http://k.061899.xyz/m.php?id=cctv16
CCTV-17,http://gfr.x3322.net:9901/tsfile/live/1082_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17,http://gfr.x3322.net:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17,http://k.061899.xyz/m.php?id=cctv17&key=txiptv&playlive=1&authid=0
CCTV-17,http://111.56.90.5/000000000000/5000000011000288014/index.m3u8
CCTV-17,http://jasonzhangnas.f3322.net:7088/rtp/233.18.204.83:5140
CCTV-17,https://iptv.666230.xyz/公众号睡眼迷离的猫/hbgd.php?id=cctv14hd
CCTV-17,http://1501.lijiuyu.baby:9999/rtp/239.253.224.168:8000
CCTV-17,http://106.116.126.240:4022/rtp/239.254.201.120:8144
CCTV-17,http://220.176.218.198:9000/udp/239.252.220.192:5140
CCTV-17,http://106.116.240.155:9999/rtp/239.254.201.120:8144
CCTV-17,http://zczb.aylzline.top:8899/rtp/225.1.2.53:10312
CCTV-17,http://yhms.aylzline.top:8899/rtp/225.1.2.53:10312
CCTV-17,http://218.74.248.175:8188/rtp/233.50.200.113:5140
CCTV-17,http://124.112.189.132:4022/rtp/238.1.78.178:7296
CCTV-17,http://zb.hexuntong.net:8188/rtp/239.3.1.151:8144
CCTV-17,http://124.112.241.101:4022/rtp/238.1.78.178:7296
CCTV-17,http://114.226.212.147:8787/rtp/239.49.8.132:6000
CCTV-17,http://114.226.212.148:8787/rtp/239.49.8.132:6000
CCTV-17,http://114.226.212.149:8787/rtp/239.49.8.132:6000
CCTV-17,http://144.255.16.170:6688/udp/239.21.1.186:5002
CCTV-17,http://114.226.212.147:8787/rtp/239.49.8.52:9810
CCTV-17,http://114.226.212.149:8787/rtp/239.49.8.52:9810
CCTV-17,http://114.226.212.148:8787/rtp/239.49.8.52:9810
CCTV-17,http://221.220.132.211:8012/rtp/239.3.1.151:8144
CCTV-17,http://116.233.63.5:5555/rtp/233.18.204.83:5140
CCTV-17,http://60.4.29.183:8077/rtp/239.253.93.150:6318
CCTV-17,http://211.158.167.71:8888/udp/225.0.4.179:7980
CCTV-17,http://180.109.94.149:4022/udp/239.49.8.52:9810
CCTV-17,http://114.226.2.174:4022/rtp/239.49.8.132:6000
CCTV-17,http://171.119.204.33:6000/rtp/226.0.2.170:9272
CETV-1,http://gfr.x3322.net:9901/tsfile/live/1101_1.m3u8?key=txiptv&playlive=1&authid=0
CETV-1,http://111.56.90.5/000000000000/5000000002000002652/index.m3u8
CETV-1,http://1501.lijiuyu.baby:9999/rtp/239.253.224.110:8000
CETV-1,https://iptv.666230.xyz/公众号睡眼迷离的猫/hbgd.php?id=zgjy1hd
CETV-1,http://218.74.248.175:8188/rtp/233.50.200.169:5140
CETV-1,http://ikuai.huase.ltd:8888/rtp/239.77.0.200:5146
CETV-2,http://gfr.x3322.net:9901/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
CETV-2,http://231114.xyz:4022/rtp/239.3.1.54:4120
CETV-4,http://gfr.x3322.net:9901/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
CETV-4,http://1501.lijiuyu.baby:9999/rtp/239.253.224.116:8000
CETV-4,https://iptv.666230.xyz/公众号睡眼迷离的猫/hbgd.php?id=zgjy4
CETV-4,http://231114.xyz:4022/rtp/239.3.1.56:4120

💰央视付费频道,#genre#
第一剧场,http://106.116.126.240:4022/rtp/239.254.201.218:7258
第一剧场,http://tonyk.56301232.xyz:3477/rtp/239.37.0.78:5540
风云剧场,http://tonyk.56301232.xyz:3477/rtp/239.37.0.114:5540
怀旧剧场,http://tonyk.56301232.xyz:3477/rtp/239.37.0.82:5540
风云足球,http://jasonzhangnas.f3322.net:7088/rtp/233.18.204.176:5140
风云足球,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.81:10126
风云足球,http://106.116.240.155:9999/rtp/239.254.201.222:7251
风云足球,http://www.liyajun.top:7088/rtp/239.253.93.254:6432
风云足球,http://220.176.218.198:9000/udp/239.252.219.96:5140
风云足球,http://223.167.230.46:4022/rtp/233.18.204.176:5140
风云足球,http://121.29.215.175:2083/rtp/239.253.93.254:6432
风云足球,http://121.29.169.207:2083/rtp/239.253.93.254:6432
风云足球,http://124.112.241.101:4022/rtp/238.1.79.57:4592
风云足球,http://116.233.63.5:5555/rtp/233.18.204.176:5140
风云足球,http://60.4.29.183:8077/rtp/239.253.93.254:6432
风云足球,http://171.119.204.33:6000/rtp/226.0.2.225:9712
世界地理,http://jasonzhangnas.f3322.net:7088/rtp/233.18.204.179:5140
世界地理,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.91:10186
世界地理,http://106.116.240.155:9999/rtp/239.254.201.226:7254
世界地理,http://220.176.218.198:9000/udp/239.252.219.93:5140
世界地理,http://tonyk.56301232.xyz:3477/rtp/239.37.0.79:5540
世界地理,http://223.167.230.46:4022/rtp/233.18.204.179:5140
世界地理,http://pr.19760929.xyz:9688/rtp/239.253.43.24:5146
世界地理,http://121.29.169.207:2083/rtp/239.253.92.131:6113
世界地理,http://124.112.241.101:4022/rtp/238.1.79.60:4616
世界地理,http://116.233.63.5:5555/rtp/233.18.204.179:5140
世界地理,http://124.112.189.132:4022/rtp/238.1.79.60:4616
世界地理,http://raytitor.cn:8888/rtp/233.18.204.179:5140
世界地理,http://171.119.204.33:6000/rtp/226.0.2.222:9688
世界地理,http://msen.site:8000/rtp/235.254.199.194:7980
茶频道,http://liuwenxiaokevin.top:14044/rtp/239.45.3.18:5140
热门综艺,http://nas.uclive.site:8000/rtp/239.93.0.151:5140
热门综艺,http://nas.cdbackup.cn:8888/rtp/239.93.0.151:5140
热门综艺,http://xcarchain.com:8888/rtp/239.93.0.151:5140
热门综艺,http://izihao.cn:9977/rtp/239.93.0.151:5140
赵本山小品,https://live.iill.top/douyu/9817716

📡卫视频道,#genre#
广东卫视,https://txmov2.a.kwimgs.com/upic/2023/01/26/09/BMjAyMzAxMjYwOTE3NDVfNzM5MzQzNzIyXzk0NjI1OTUwNTA3XzBfMw==_b_B81ddda927d33445d544befd008e60109.mp4
广东卫视,http://gfr.x3322.net:9901/tsfile/live/1096_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://gfr.x3322.net:9901/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://joyznm.i234.me:20000/udp/239.3.1.142:8048###des:1080P###HLS\\n
广东卫视,http://111.56.90.5/000000000000/5000000004000014694/index.m3u8
广东卫视,http://jasonzhangnas.f3322.net:7088/rtp/233.18.204.88:5140
广东卫视,http://www.lizhinas.top:10086/rtp/239.252.219.213:5140
广东卫视,http://1501.lijiuyu.baby:9999/rtp/239.253.224.90:8000
广东卫视,https://iptv.666230.xyz/公众号睡眼迷离的猫/hbgd.php?id=gdwshd
广东卫视,http://220.176.218.198:9000/udp/239.252.219.213:5140
广东卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.151:10924
广东卫视,http://106.116.126.240:4022/rtp/239.254.200.56:8048
广东卫视,http://223.167.230.46:4022/rtp/233.18.204.218:5140
广东卫视,http://218.74.248.175:8188/rtp/233.50.202.101:5140
广东卫视,http://218.74.248.175:8188/rtp/233.50.200.126:5140
广东卫视,http://218.74.248.175:8188/rtp/233.50.201.102:5140
广东卫视,http://124.112.189.132:4022/rtp/238.1.78.161:7160
广东卫视,http://zb.hexuntong.net:8188/rtp/239.3.1.142:8048
广东卫视,http://223.167.230.46:4022/rtp/233.18.204.88:5140
广东卫视,http://124.112.241.101:4022/rtp/238.1.78.161:7160
广东卫视,http://111.196.128.135:20000/rtp/239.3.1.142:8048
广东卫视,http://116.233.63.5:5555/rtp/233.18.204.218:5140
广东卫视,http://221.220.132.211:8012/rtp/239.3.1.142:8048
广东卫视,http://58.35.95.16:9898/rtp/233.18.204.218:5140
广东卫视,http://raytitor.cn:8888/rtp/233.18.204.218:5140
广东卫视,http://60.4.29.183:8077/rtp/239.253.92.206:8108
广东卫视,http://171.8.171.26:8800/rtp/239.16.20.98:10980
广东卫视,http://171.119.204.33:6000/rtp/226.0.2.146:9080
广东卫视,http://183.236.43.98:4014/udp/239.77.0.84:5146
广东卫视,http://211.158.167.71:8888/udp/225.0.4.84:7980
浙江卫视,http://gfr.x3322.net:9901/tsfile/live/1087_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://gfr.x3322.net:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://k.061899.xyz/m.php?id=zjws&key=txiptv&playlive=1&authid=0
浙江卫视,http://111.56.90.5/000000000000/5000000010000017320/index.m3u8
浙江卫视,http://www.lizhinas.top:10086/rtp/239.252.219.210:5140
浙江卫视,http://1501.lijiuyu.baby:9999/rtp/239.253.224.84:8000
浙江卫视,http://www.negative.top:50000/rtp/233.50.201.100:5140
浙江卫视,http://www.negative.top:50000/rtp/233.50.200.145:5140
浙江卫视,https://iptv.666230.xyz/公众号睡眼迷离的猫/hbgd.php?id=zjwshd
浙江卫视,https://ali-xwl.cztv.com/live/channel011080Pnew.m3u8
浙江卫视,http://220.176.218.198:9000/udp/239.252.219.210:5140
浙江卫视,http://ali-xwl.cztv.com/live/channel011080Pnew.m3u8
浙江卫视,http://218.74.248.175:8188/rtp/233.50.200.145:5140
浙江卫视,http://218.74.248.175:8188/rtp/233.50.201.100:5140
浙江卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.85:10504
浙江卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.85:10504
浙江卫视,http://hook.msen.site:8000/rtp/235.254.199.63:7980
浙江卫视,http://zb.hexuntong.net:8188/rtp/239.3.1.114:3004
浙江卫视,http://124.112.189.132:4022/rtp/238.1.78.164:7184
浙江卫视,http://124.112.241.101:4022/rtp/238.1.78.164:7184
浙江卫视,http://zb.hexuntong.net:8188/rtp/239.3.1.137:8036
浙江卫视,http://kent.dzzkent.top:4022/udp/234.1.3.154:5000
浙江卫视,http://116.233.63.5:5555/rtp/233.18.204.229:5140
浙江卫视,http://pr.19760929.xyz:9688/rtp/239.77.1.33:5146
浙江卫视,http://114.226.212.147:8787/rtp/239.49.8.20:9618
浙江卫视,http://171.8.171.26:8800/rtp/239.16.20.71:10710
浙江卫视,http://171.8.84.159:8800/rtp/239.16.20.71:10710
浙江卫视,http://180.109.94.149:4022/udp/239.49.8.20:9618
浙江卫视,http://171.119.204.33:6000/rtp/226.0.2.144:9064
浙江卫视,http://211.158.167.71:8888/udp/225.0.4.81:7980
湖南卫视,http://2g545s5578.qicp.vip:59901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://gfr.x3322.net:9901/tsfile/live/1084_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5199687338554291078_hlsb.m3u8
湖南卫视,http://joyznm.i234.me:20000/udp/239.3.1.132:8012###des:1080P###HLS\\n
湖南卫视,http://jasonzhangnas.f3322.net:7088/rtp/233.18.204.86:5140
湖南卫视,http://www.lizhinas.top:10086/rtp/239.252.219.201:5140
湖南卫视,http://www.negative.top:50000/rtp/233.50.200.190:5140
湖南卫视,https://iptv.666230.xyz/公众号睡眼迷离的猫/hbgd.php?id=hnwshd
湖南卫视,http://220.176.218.198:9000/udp/239.252.219.201:5140
湖南卫视,http://106.116.126.240:4022/rtp/239.254.200.48:8012
湖南卫视,http://218.74.248.175:8188/rtp/233.50.201.103:5140
湖南卫视,http://hook.msen.site:8000/rtp/235.254.197.52:7980
湖南卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.50:10294
湖南卫视,http://218.74.248.175:8188/rtp/233.50.200.190:5140
湖南卫视,http://gfr.x3322.net:9901/tsfile/live/1027_1.m3u8
湖南卫视,http://zb.hexuntong.net:8188/rtp/239.3.1.112:3002
湖南卫视,http://zb.hexuntong.net:8188/rtp/239.3.1.132:8012
湖南卫视,http://124.112.241.101:4022/rtp/238.1.78.160:7152
湖南卫视,http://124.112.189.132:4022/rtp/238.1.78.160:7152
湖南卫视,http://111.196.128.135:20000/rtp/239.3.1.132:8012
湖南卫视,http://114.226.212.148:8787/rtp/239.49.8.142:6000
湖南卫视,http://114.226.212.149:8787/rtp/239.49.8.142:6000
湖南卫视,http://116.233.63.5:5555/rtp/233.18.204.227:5140
湖南卫视,http://58.35.95.16:9898/rtp/233.18.204.227:5140
湖南卫视,http://raytitor.cn:8888/rtp/233.18.204.227:5140
湖南卫视,http://171.8.84.159:8800/rtp/239.16.20.72:10720
湖南卫视,http://171.8.171.26:8800/rtp/239.16.20.72:10720
湖南卫视,http://180.109.94.149:4022/udp/239.49.8.12:9418
湖南卫视,http://171.119.204.33:6000/rtp/226.0.2.143:9056
湖南卫视,http://raytitor.cn:8888/rtp/233.18.204.86:5140
北京卫视,http://gfr.x3322.net:9901/tsfile/live/1089_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://gfr.x3322.net:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://111.56.90.5/000000000000/5000000004000031556/index.m3u8
北京卫视,http://jasonzhangnas.f3322.net:7088/rtp/233.18.204.87:5140
北京卫视,http://www.lizhinas.top:10086/rtp/239.252.219.206:5140
北京卫视,http://www.negative.top:50000/rtp/233.50.200.179:5140
北京卫视,https://iptv.666230.xyz/公众号睡眼迷离的猫/hbgd.php?id=bjwshd
北京卫视,http://220.176.218.198:9000/udp/239.252.219.206:5140
北京卫视,http://223.167.230.46:4022/rtp/233.18.204.209:5140
北京卫视,http://218.74.248.175:8188/rtp/233.50.202.100:5140
北京卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.49:10288
北京卫视,http://218.74.248.175:8188/rtp/233.50.201.107:5140
北京卫视,http://kent.dzzkent.top:4022/udp/234.1.3.164:5000
北京卫视,http://111.196.128.135:20000/rtp/239.3.1.241:8000
北京卫视,http://124.112.241.101:4022/rtp/238.1.78.162:7168
北京卫视,http://zb.hexuntong.net:8188/rtp/239.3.1.241:8000
北京卫视,http://zb.hexuntong.net:8188/rtp/239.3.1.140:8001
北京卫视,http://116.233.63.5:5555/rtp/233.18.204.209:5140
北京卫视,http://58.35.95.16:9898/rtp/233.18.204.209:5140
北京卫视,http://raytitor.cn:8888/rtp/233.18.204.209:5140
北京卫视,http://114.238.59.117:4000/rtp/239.49.8.11:9414
北京卫视,http://180.109.94.149:4022/udp/239.49.8.11:9414
北京卫视,http://171.8.171.26:8800/rtp/239.16.20.76:10760
北京卫视,http://171.119.204.33:6000/rtp/226.0.2.177:9328
北京卫视,http://raytitor.cn:8888/rtp/233.18.204.87:5140
北京卫视,http://211.158.167.71:8888/udp/225.0.4.78:7980
北京卫视,http://114.254.83.46:8888/rtp/239.3.1.241:8000
北京卫视,http://115.171.80.124:1688/rtp/225.1.8.21:8002
北京卫视,http://14.118.74.55:10001/rtp/239.77.0.91:5146
北京卫视,http://14.118.74.55:10001/rtp/239.77.1.4:5146
湖北卫视,http://2g545s5578.qicp.vip:59901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://gfr.x3322.net:9901/tsfile/live/1088_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://gfr.x3322.net:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://111.56.90.5/000000000000/5000000010000022140/index.m3u8
湖北卫视,http://jasonzhangnas.f3322.net:7088/rtp/233.18.204.92:5140
湖北卫视,http://1501.lijiuyu.baby:9999/rtp/239.253.224.88:8000
湖北卫视,http://www.negative.top:50000/rtp/233.50.201.114:5140
湖北卫视,http://www.negative.top:50000/rtp/233.50.200.147:5140
湖北卫视,https://iptv.666230.xyz/公众号睡眼迷离的猫/hbgd.php?id=hbwshd
湖北卫视,http://220.176.218.198:9000/udp/239.252.219.208:5140
湖北卫视,http://zczb.aylzline.top:8899/rtp/225.1.2.90:10534
湖北卫视,http://yhms.aylzline.top:8899/rtp/225.1.2.90:10534
湖北卫视,http://218.74.248.175:8188/rtp/233.50.200.147:5140
湖北卫视,http://pr.19760929.xyz:9688/rtp/239.77.1.174:5146
湖北卫视,http://124.112.241.101:4022/rtp/238.1.78.168:7216
湖北卫视,http://124.112.189.132:4022/rtp/238.1.78.168:7216
湖北卫视,http://kent.dzzkent.top:4022/udp/234.1.3.163:5000
湖北卫视,http://zb.hexuntong.net:8188/rtp/239.3.1.138:8044
湖北卫视,http://118.251.98.20:8188/udp/239.76.253.193:9000
湖北卫视,http://114.226.212.148:8787/rtp/239.49.8.147:6000
湖北卫视,http://114.226.212.147:8787/rtp/239.49.8.147:6000
湖北卫视,http://114.238.59.117:4000/rtp/239.49.8.147:6000
湖北卫视,http://joyznm.i234.me:20000/udp/239.3.1.138:8044
湖北卫视,http://171.8.171.26:8800/rtp/239.16.20.87:10870
